light_volt,loop_time
2.8980000019073486,102
2.924999952316284,102
1.0950000286102295,101
0.6600000262260437,101
0.5460000038146973,102
0.5009999871253967,101
0.47699999809265137,101
2.8949999809265137,101
2.9070000648498535,101
2.924999952316284,101
2.921999931335449,101
2.3489999771118164,101
0.824999988079071,101
0.6000000238418579,101
0.5249999761581421,102
0.48899999260902405,101
0.4710000157356262,102
0.4560000002384186,101
1.1970000267028809,101
2.8980000019073486,101
2.921999931335449,102
2.924999952316284,101
2.9010000228881836,101
2.9010000228881836,101
2.9189999103546143,101
2.499000072479248,101
0.8429999947547913,101
0.6060000061988831,102
0.527999997138977,102
0.48899999260902405,101
0.4710000157356262,102
0.4560000002384186,101
2.883000135421753,101
2.8949999809265137,102
2.9070000648498535,101
2.924999952316284,101
2.921999931335449,101
2.8949999809265137,101
2.8980000019073486,101
2.921999931335449,102
2.9130001068115234,101
2.8919999599456787,101
2.9040000438690186,101
2.924999952316284,102
2.9070000648498535,101
2.8949999809265137,101
2.9070000648498535,101
2.921999931335449,101
1.7879999876022339,101
0.7590000033378601,101
0.5849999785423279,101
0.5189999938011169,101
0.4860000014305115,101
0.4620000123977661,102
0.4410000145435333,101
0.42899999022483826,101
0.4169999957084656,102
0.40799999237060547,101
0.39899998903274536,102
0.3930000066757202,102
0.3840000033378601,102
0.3779999911785126,102
0.375,101
0.375,101
0.375,101
0.375,101
0.375,101
0.375,101
0.375,101
0.3720000088214874,101
0.3720000088214874,101
0.3720000088214874,101
0.3720000088214874,101
0.3720000088214874,101
0.36900001764297485,101
0.3720000088214874,102
0.36900001764297485,101
0.36900001764297485,102
0.36900001764297485,102
0.36900001764297485,102
0.3720000088214874,102
0.375,101
0.3720000088214874,101
0.3659999966621399,101
0.3720000088214874,102
0.3869999945163727,101
0.4020000100135803,101
0.4259999990463257,102
0.42899999022483826,102
0.4230000078678131,102
0.4169999957084656,101
0.42000001668930054,101
0.4169999957084656,102
0.41100001335144043,101
0.40799999237060547,101
0.41100001335144043,102
0.414000004529953,101
0.41100001335144043,101
0.41100001335144043,101
0.41100001335144043,101
0.41100001335144043,101
0.41100001335144043,101
0.40799999237060547,101
0.40799999237060547,102
0.41100001335144043,102
0.41100001335144043,101
0.41100001335144043,101
0.41100001335144043,101
0.40799999237060547,101
0.40799999237060547,102
0.41100001335144043,102
0.40799999237060547,101
0.41100001335144043,102
0.41100001335144043,101
0.41100001335144043,101
0.40799999237060547,101
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.4050000011920929,102
0.4050000011920929,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.4050000011920929,102
0.40799999237060547,102
0.4050000011920929,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.4050000011920929,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.40799999237060547,102
0.4050000011920929,102
0.40799999237060547,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.40799999237060547,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.4050000011920929,102
0.40799999237060547,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.40799999237060547,102
0.4050000011920929,102
0.4050000011920929,102
0.40799999237060547,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4020000100135803,102
0.4050000011920929,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.40799999237060547,102
0.4050000011920929,102
0.40799999237060547,102
0.4050000011920929,102
0.40799999237060547,102
0.40799999237060547,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4020000100135803,102
0.4050000011920929,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4020000100135803,102
0.4050000011920929,102
0.4020000100135803,102
0.4050000011920929,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4050000011920929,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4050000011920929,102
0.4050000011920929,102
0.4050000011920929,102
0.4020000100135803,102
0.4050000011920929,102
0.4050000011920929,102
0.4020000100135803,102
0.4050000011920929,102
0.4050000011920929,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4050000011920929,102
0.4020000100135803,102
0.4020000100135803,102
0.4050000011920929,102
0.4020000100135803,102
0.4050000011920929,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4050000011920929,102
0.4020000100135803,102
0.4050000011920929,102
0.4020000100135803,102
0.4050000011920929,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4050000011920929,102
0.4020000100135803,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.4020000100135803,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.4020000100135803,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.3959999978542328,102
0.3959999978542328,102
0.39899998903274536,102
0.3959999978542328,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.3959999978542328,102
0.3959999978542328,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.3959999978542328,102
0.39899998903274536,102
0.3959999978542328,102
0.39899998903274536,102
0.3959999978542328,102
0.3959999978542328,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.4020000100135803,102
0.4020000100135803,102
0.4020000100135803,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.39899998903274536,102
0.4020000100135803,102
0.4050000011920929,102
0.38100001215934753,102
0.35100001096725464,102
0.3269999921321869,101
0.2939999997615814,101
0.2879999876022339,102
0.2849999964237213,102
0.29100000858306885,101
0.29100000858306885,101
